¾®ºÅ	Éî¶È	TVD	GR	_RT	_SP	_AC
LT2	646	646	170.007	8.163	38.889	249.65
LT2	646.125	646.125	168.176	8.013	38.561	256.538
LT2	646.25	646.25	150.053	8.135	38.217	264.999
LT2	646.375	646.375	127.236	8.454	37.853	273.591
LT2	646.5	646.5	110.148	8.795	37.465	281.12
LT2	646.625	646.625	102.191	8.936	37.051	286.013
LT2	646.75	646.75	101.193	8.92	36.613	287.587
LT2	646.875	646.875	106.662	8.949	36.149	285.969
LT2	647	647	116.685	9.215	35.659	282.334
LT2	647.125	647.125	128.461	9.564	35.151	278.504
LT2	647.25	647.25	137.535	9.73	34.633	275.551
LT2	647.375	647.375	141.817	9.543	34.121	274.189
LT2	647.5	647.5	141.957	9.127	33.627	274.223
LT2	647.625	647.625	139.702	8.71	33.164	274.943
LT2	647.75	647.75	136.091	8.602	32.747	275.211
LT2	647.875	647.875	131.817	8.979	32.38	274.703
LT2	648	648	127.903	9.838	32.08	273.866
LT2	648.125	648.125	124.61	10.72	31.846	273.452
LT2	648.25	648.25	121.36	11.217	31.676	273.508
LT2	648.375	648.375	117.523	11.085	31.578	273.48
LT2	648.5	648.5	113.409	10.543	31.54	273.05
LT2	648.625	648.625	110.293	9.818	31.559	272.554
LT2	648.75	648.75	108.695	9.339	31.639	272.454
LT2	648.875	648.875	108.188	9.511	31.769	272.223
LT2	649	649	107.086	10.586	31.952	270.637
LT2	649.125	649.125	103.458	12.446	32.184	266.524
LT2	649.25	649.25	97.454	14.614	32.465	260.009
LT2	649.375	649.375	93	16.207	32.8	252.111
LT2	649.5	649.5	94.229	16.305	33.192	245.321
LT2	649.625	649.625	102.072	14.937	33.636	241.532
LT2	649.75	649.75	111.021	12.953	34.13	241.892
LT2	649.875	649.875	115.578	11.552	34.658	244.868
LT2	650	650	113.313	11.13	35.203	248.685
LT2	650.125	650.125	108.347	11.536	35.747	251.622
LT2	650.25	650.25	106.608	12.12	36.277	253.314
LT2	650.375	650.375	114.361	12.397	36.784	254.089
LT2	650.5	650.5	129.115	12.197	37.267	254.567
LT2	650.625	650.625	143.146	11.821	37.733	255.117
LT2	650.75	650.75	146.551	11.54	38.19	255.924
LT2	650.875	650.875	139.64	11.413	38.644	257.04
LT2	651	651	128.228	11.375	39.1	258.29
LT2	651.125	651.125	120.282	11.375	39.559	259.384
LT2	651.25	651.25	117.945	11.345	40.024	260.157
LT2	651.375	651.375	121.367	11.246	40.495	260.615
LT2	651.5	651.5	128.732	11.118	40.975	260.772
LT2	651.625	651.625	137.5	11.025	41.462	260.68
LT2	651.75	651.75	144.899	10.91	41.951	260.372
LT2	651.875	651.875	150.767	10.639	42.432	260.092
LT2	652	652	156.776	10.255	42.899	260.233
LT2	652.125	652.125	162.789	9.909	43.344	261.067
LT2	652.25	652.25	164.959	9.708	43.765	262.453
LT2	652.375	652.375	160.934	9.656	44.168	263.975
LT2	652.5	652.5	154.407	9.766	44.556	265.309
LT2	652.625	652.625	152.089	9.912	44.937	266.359
LT2	652.75	652.75	156.573	9.894	45.311	267.276
LT2	652.875	652.875	162.411	9.544	45.675	268.357
LT2	653	653	163.795	9.011	46.025	269.82
LT2	653.125	653.125	158.889	8.533	46.356	271.671
LT2	653.25	653.25	150.214	8.376	46.666	273.617
LT2	653.375	653.375	139.696	8.609	46.96	275.151
LT2	653.5	653.5	128.928	9.232	47.24	275.985
LT2	653.625	653.625	120.202	10.027	47.509	276.242
LT2	653.75	653.75	115.445	10.618	47.769	276.319
LT2	653.875	653.875	114.068	10.731	48.019	276.48
LT2	654	654	113.521	10.459	48.259	276.84
LT2	654.125	654.125	112.818	10.122	48.487	277.259
LT2	654.25	654.25	112.335	9.968	48.699	277.364
LT2	654.375	654.375	112.159	9.998	48.892	276.882
LT2	654.5	654.5	111.707	10.104	49.066	275.916
LT2	654.625	654.625	110.518	10.172	49.219	274.858
LT2	654.75	654.75	109.595	10.181	49.352	274.24
LT2	654.875	654.875	109.714	10.119	49.469	274.344
LT2	655	655	110.354	9.899	49.57	274.968
LT2	655.125	655.125	110.937	9.564	49.66	275.43
LT2	655.25	655.25	110.845	9.391	49.743	275.324
LT2	655.375	655.375	109.054	9.83	49.821	274.618
LT2	655.5	655.5	104.468	10.935	49.893	273.517
LT2	655.625	655.625	97.714	12.531	49.957	272.259
LT2	655.75	655.75	92.171	14.062	50.009	271.143
LT2	655.875	655.875	90.252	14.884	50.047	270.073
LT2	656	656	91.508	14.397	50.065	268.473
LT2	656.125	656.125	94.258	12.997	50.065	265.902
LT2	656.25	656.25	97.591	11.422	50.047	262.377
LT2	656.375	656.375	100.644	10.45	50.012	258.09
LT2	656.5	656.5	101.585	10.322	49.97	253.402
LT2	656.625	656.625	96.937	11.16	49.93	248.568
LT2	656.75	656.75	87.531	13.026	49.903	244.173
LT2	656.875	656.875	77.535	15.493	49.899	240.931
LT2	657	657	72.781	17.849	49.922	239.584
LT2	657.125	657.125	73.411	19.137	49.974	240.213
LT2	657.25	657.25	76.196	19.104	50.05	242.052
LT2	657.375	657.375	77.51	18.024	50.146	244.325
LT2	657.5	657.5	77.98	16.723	50.254	246.65
LT2	657.625	657.625	79.993	15.687	50.369	249.327
LT2	657.75	657.75	84.509	15.099	50.491	252.969
LT2	657.875	657.875	89.439	14.656	50.621	257.438
LT2	658	658	93.029	14.093	50.764	261.985
LT2	658.125	658.125	95.827	13.346	50.921	265.141
LT2	658.25	658.25	99.162	12.571	51.092	266.048
LT2	658.375	658.375	103.791	11.863	51.275	264.542
LT2	658.5	658.5	109.034	11.269	51.464	261.741
LT2	658.625	658.625	114.453	10.768	51.655	259.236
LT2	658.75	658.75	119.902	10.184	51.838	258.179
LT2	658.875	658.875	125.901	9.32	52.004	258.905
LT2	659	659	132.754	8.37	52.145	260.981
LT2	659.125	659.125	136.895	7.807	52.251	263.577
LT2	659.25	659.25	134.428	7.959	52.317	265.475
LT2	659.375	659.375	124.396	8.954	52.34	266.051
LT2	659.5	659.5	112.163	10.745	52.316	265.147
LT2	659.625	659.625	103.047	12.589	52.25	263.554
LT2	659.75	659.75	100.33	13.745	52.145	261.933
LT2	659.875	659.875	102.152	13.784	52.001	260.888
LT2	660	660	105.262	13.129	51.824	260.307
LT2	660.125	660.125	105.709	12.335	51.608	259.582
LT2	660.25	660.25	103.289	12.004	51.348	258.035
LT2	660.375	660.375	99.497	12.264	51.042	255.752
LT2	660.5	660.5	95.98	12.985	50.684	253.149
LT2	660.625	660.625	93.137	13.938	50.277	250.747
LT2	660.75	660.75	91.605	15.065	49.825	248.894
LT2	660.875	660.875	92.448	16.313	49.333	248.001
LT2	661	661	95.633	17.347	48.812	247.955
LT2	661.125	661.125	99.645	17.847	48.272	248.46
LT2	661.25	661.25	102.294	17.83	47.725	249.121
LT2	661.375	661.375	102.671	17.862	47.182	249.506
LT2	661.5	661.5	99.907	18.55	46.649	249.195
LT2	661.625	661.625	94.938	20.031	46.134	247.961
LT2	661.75	661.75	89.649	21.585	45.64	246.23
LT2	661.875	661.875	87.577	22.281	45.171	244.741
LT2	662	662	92.279	21.546	44.733	244.345
LT2	662.125	662.125	107.287	19.598	44.325	245.274
LT2	662.25	662.25	132.018	17.001	43.953	247.327
LT2	662.375	662.375	158.157	14.683	43.62	249.651
LT2	662.5	662.5	173.844	13.242	43.324	251.641
LT2	662.625	662.625	174.446	12.909	43.074	252.884
LT2	662.75	662.75	165.696	13.184	42.865	253.457
LT2	662.875	662.875	155.604	13.694	42.7	253.526
LT2	663	663	149.712	14.348	42.582	253.354
LT2	663.125	663.125	149.514	15.122	42.507	253.042
LT2	663.25	663.25	155.941	15.722	42.473	252.478
LT2	663.375	663.375	164.258	15.743	42.477	251.687
LT2	663.5	663.5	167.093	15.269	42.51	250.954
LT2	663.625	663.625	159.777	14.606	42.566	250.56
LT2	663.75	663.75	147.13	13.965	42.638	250.651
LT2	663.875	663.875	135.673	13.319	42.72	251.409
LT2	664	664	130.352	12.797	42.803	253.174
LT2	664.125	664.125	131.099	12.619	42.881	255.666
LT2	664.25	664.25	135.786	12.773	42.947	258.387
LT2	664.375	664.375	139.388	12.958	42.991	260.854
LT2	664.5	664.5	140.016	12.986	43.013	262.796
LT2	664.625	664.625	139.805	12.881	43.012	263.892
LT2	664.75	664.75	140.995	12.668	42.99	263.938
LT2	664.875	664.875	142.059	12.333	42.954	263.203
LT2	665	665	140.642	11.916	42.912	261.851
LT2	665.125	665.125	137.588	11.572	42.868	260.077
LT2	665.25	665.25	134.119	11.359	42.825	258.266
LT2	665.375	665.375	130.892	11.17	42.783	256.99
LT2	665.5	665.5	128.813	10.902	42.742	256.529
LT2	665.625	665.625	129.581	10.644	42.702	256.749
LT2	665.75	665.75	133.411	10.62	42.665	257.285
LT2	665.875	665.875	137.575	10.927	42.633	257.552
LT2	666	666	139.014	11.577	42.609	257.176
LT2	666.125	666.125	137.887	12.49	42.597	256.12
LT2	666.25	666.25	136.477	13.452	42.602	254.887
LT2	666.375	666.375	137.518	14.268	42.629	253.946
LT2	666.5	666.5	140.064	14.786	42.684	253.595
LT2	666.625	666.625	142.108	15.025	42.768	253.698
LT2	666.75	666.75	142.472	15.006	42.884	253.949
LT2	666.875	666.875	141.787	14.778	43.029	253.992
LT2	667	667	141.005	14.419	43.197	253.768
LT2	667.125	667.125	140.028	14.024	43.385	253.358
LT2	667.25	667.25	137.9	13.807	43.587	252.828
LT2	667.375	667.375	134.562	13.944	43.798	252.141
LT2	667.5	667.5	131.344	14.433	44.018	251.22
LT2	667.625	667.625	129.581	14.996	44.247	250.089
LT2	667.75	667.75	129.593	15.543	44.49	248.832
LT2	667.875	667.875	129.953	16.101	44.749	247.748
LT2	668	668	129.972	16.534	45.024	247.094
LT2	668.125	668.125	129.415	16.71	45.317	246.874
LT2	668.25	668.25	128.214	16.885	45.625	246.669
LT2	668.375	668.375	126.274	17.332	45.944	246.116
LT2	668.5	668.5	124.113	17.982	46.272	245.086
LT2	668.625	668.625	123.497	18.575	46.603	243.848
LT2	668.75	668.75	125.77	19.107	46.934	242.781
LT2	668.875	668.875	128.261	19.687	47.264	242.302
LT2	669	669	126.678	20.163	47.597	242.473
LT2	669.125	669.125	118.762	20.243	47.938	243.227
LT2	669.25	669.25	109.474	19.641	48.292	244.334
LT2	669.375	669.375	103.871	18.432	48.659	245.35
LT2	669.5	669.5	103.393	16.809	49.036	245.948
LT2	669.625	669.625	104.874	15.262	49.419	245.983
LT2	669.75	669.75	107.768	14.195	49.8	245.527
LT2	669.875	669.875	114.245	13.918	50.168	244.689
LT2	670	670	125.56	14.363	50.512	243.975
LT2	670.125	670.125	140.809	15.107	50.822	243.969
LT2	670.25	670.25	155.305	15.661	51.085	245.042
LT2	670.375	670.375	165.165	15.839	51.296	246.701
LT2	670.5	670.5	168.191	15.694	51.452	248.335
LT2	670.625	670.625	165.219	15.331	51.543	249.354
LT2	670.75	670.75	157.447	14.96	51.577	249.667
LT2	670.875	670.875	146.053	14.721	51.554	249.49
LT2	671	671	133.897	14.675	51.471	249.387
LT2	671.125	671.125	123.148	14.738	51.334	249.703
LT2	671.25	671.25	114.776	14.848	51.137	250.391
LT2	671.375	671.375	108.374	14.922	50.878	251.019
LT2	671.5	671.5	103.981	14.845	50.561	251.282
LT2	671.625	671.625	101.22	14.48	50.179	251.123
LT2	671.75	671.75	99.721	13.859	49.741	250.791
LT2	671.875	671.875	100.062	13.095	49.255	250.485
LT2	672	672	101.928	12.295	48.722	250.255
LT2	672.125	672.125	103.796	11.561	48.159	249.889
LT2	672.25	672.25	104.458	11.056	47.573	249.112
LT2	672.375	672.375	104.77	11.114	46.974	247.774
LT2	672.5	672.5	105.669	11.791	46.373	246.251
LT2	672.625	672.625	106.452	12.896	45.778	245.006
LT2	672.75	672.75	106.419	14.008	45.195	244.559
LT2	672.875	672.875	105.768	14.794	44.629	245.241
LT2	673	673	104.124	14.969	44.084	247.323
LT2	673.125	673.125	100.865	14.531	43.564	250.13
LT2	673.25	673.25	96.564	13.865	43.073	252.394
LT2	673.375	673.375	92.817	13.551	42.624	252.731
LT2	673.5	673.5	89.873	13.919	42.225	250.684
LT2	673.625	673.625	88.2	14.987	41.881	246.518
LT2	673.75	673.75	89.921	16.727	41.603	241.118
LT2	673.875	673.875	94.995	18.779	41.381	236.197
LT2	674	674	99.302	20.664	41.21	232.867
LT2	674.125	674.125	99.783	21.524	41.089	231.753
LT2	674.25	674.25	99.32	21.05	41.005	232.546
LT2	674.375	674.375	104.544	19.434	40.955	235.047
LT2	674.5	674.5	115.131	17.378	40.933	238.586
LT2	674.625	674.625	125.508	15.458	40.936	242.281
LT2	674.75	674.75	128.457	14.113	40.966	245.329
LT2	674.875	674.875	124.092	13.726	41.031	247.214
LT2	675	675	115.883	14.289	41.136	247.911
LT2	675.125	675.125	108.017	15.47	41.295	247.626
LT2	675.25	675.25	101.535	16.835	41.508	246.884
LT2	675.375	675.375	97.236	18.281	41.773	245.84
LT2	675.5	675.5	97.036	19.486	42.084	244.462
LT2	675.625	675.625	102.047	19.894	42.42	243
LT2	675.75	675.75	111.228	19.253	42.764	241.872
LT2	675.875	675.875	121.009	17.959	43.099	241.554
LT2	676	676	129.873	16.647	43.417	242.105
LT2	676.125	676.125	137.563	15.8	43.717	243.368
LT2	676.25	676.25	143.877	15.876	44.005	244.658
LT2	676.375	676.375	147.968	17.025	44.288	245.254
LT2	676.5	676.5	149.682	18.952	44.572	244.641
LT2	676.625	676.625	150.18	20.584	44.866	243.276
LT2	676.75	676.75	150.748	21.109	45.172	241.98
LT2	676.875	676.875	153.198	20.065	45.497	241.631
LT2	677	677	157.858	18.168	45.836	242.396
LT2	677.125	677.125	162.511	16.224	46.181	244.089
LT2	677.25	677.25	163.205	14.998	46.517	246.05
LT2	677.375	677.375	158.059	14.489	46.831	247.434
LT2	677.5	677.5	148.038	14.399	47.111	247.786
LT2	677.625	677.625	137.724	14.397	47.353	247.446
LT2	677.75	677.75	130.058	14.389	47.563	247.182
LT2	677.875	677.875	126.194	14.374	47.751	247.449
LT2	678	678	124.394	14.344	47.932	248.113
LT2	678.125	678.125	123.464	14.326	48.118	248.843
LT2	678.25	678.25	123.16	14.48	48.315	249.278
LT2	678.375	678.375	122.926	14.847	48.519	249.142
LT2	678.5	678.5	121.504	15.242	48.722	248.427
LT2	678.625	678.625	118.477	15.45	48.916	247.66
LT2	678.75	678.75	114.721	15.52	49.095	247.72
LT2	678.875	678.875	111.493	15.507	49.256	249.145
LT2	679	679	109.184	15.341	49.395	251.652
LT2	679.125	679.125	107.564	15.039	49.515	254.024
LT2	679.25	679.25	107.265	14.734	49.617	255.029
LT2	679.375	679.375	108.671	14.461	49.709	254.069
LT2	679.5	679.5	111.144	14.135	49.798	251.667
LT2	679.625	679.625	112.809	13.803	49.889	248.781
LT2	679.75	679.75	113.06	13.657	49.982	246.602
LT2	679.875	679.875	113.704	13.737	50.074	245.564
LT2	680	680	117.372	13.874	50.156	245.505
LT2	680.125	680.125	122.998	13.857	50.218	245.721
LT2	680.25	680.25	127.155	13.621	50.251	246.033
LT2	680.375	680.375	128.337	13.22	50.242	246.754
LT2	680.5	680.5	127.867	12.865	50.194	248.07
LT2	680.625	680.625	127.372	12.715	50.107	249.811
LT2	680.75	680.75	125.699	12.735	49.99	251.283
LT2	680.875	680.875	121.233	12.681	49.853	251.888
LT2	681	681	114.255	12.37	49.699	251.409
LT2	681.125	681.125	106.843	11.926	49.531	250.394
LT2	681.25	681.25	99.88	11.676	49.349	249.359
LT2	681.375	681.375	93.388	11.978	49.147	248.289
LT2	681.5	681.5	89.162	12.825	48.921	246.763
LT2	681.625	681.625	91.663	14.073	48.667	244.518
LT2	681.75	681.75	102.283	15.451	48.375	241.421
LT2	681.875	681.875	117.155	16.617	48.047	237.887
LT2	682	682	128.806	17.516	47.683	234.571
LT2	682.125	682.125	132.878	18.328	47.288	232.564
LT2	682.25	682.25	130.391	19.113	46.871	232.356
LT2	682.375	682.375	125.771	19.578	46.442	234.086
LT2	682.5	682.5	122.775	19.304	46.016	237.272
LT2	682.625	682.625	122	18.326	45.609	241.102
LT2	682.75	682.75	121.485	16.931	45.238	244.653
LT2	682.875	682.875	118.913	15.596	44.914	247.075
LT2	683	683	113.616	14.594	44.638	248.221
LT2	683.125	683.125	108.235	13.949	44.41	248.479
LT2	683.25	683.25	106.398	13.403	44.219	248.849
LT2	683.375	683.375	110.294	12.824	44.059	249.976
LT2	683.5	683.5	116.783	12.186	43.927	252.071
LT2	683.625	683.625	123.046	11.653	43.823	254.43
LT2	683.75	683.75	128.577	11.476	43.748	256.185
LT2	683.875	683.875	134.408	11.817	43.71	256.516
LT2	684	684	139.307	12.474	43.709	255.479
LT2	684.125	684.125	140.153	13.214	43.749	253.426
LT2	684.25	684.25	137.474	13.985	43.828	251.03
LT2	684.375	684.375	133.372	14.781	43.94	248.755
LT2	684.5	684.5	128.463	15.44	44.09	246.97
LT2	684.625	684.625	121.12	15.781	44.273	245.879
LT2	684.75	684.75	111.037	15.725	44.481	245.594
LT2	684.875	684.875	102.504	15.263	44.705	246.294
LT2	685	685	98.871	14.603	44.923	247.673
LT2	685.125	685.125	100.75	13.975	45.118	249.25
LT2	685.25	685.25	103.8	13.81	45.276	250.016
LT2	685.375	685.375	104.423	14.566	45.397	249.052
LT2	685.5	685.5	99.993	16.395	45.485	245.787
LT2	685.625	685.625	92.172	18.432	45.547	241.102
LT2	685.75	685.75	84.863	19.535	45.592	236.928
LT2	685.875	685.875	83.49	19.107	45.622	235.077
LT2	686	686	88.014	17.643	45.639	235.949
LT2	686.125	686.125	95.75	15.744	45.64	238.938
LT2	686.25	686.25	103.955	13.887	45.618	243.293
LT2	686.375	686.375	112.988	12.588	45.571	247.491
LT2	686.5	686.5	124.473	11.991	45.497	250.161
LT2	686.625	686.625	137.503	11.772	45.396	250.27
LT2	686.75	686.75	149.339	11.532	45.277	248.53
LT2	686.875	686.875	156.749	11.304	45.145	245.567
LT2	687	687	159.125	11.21	45.005	241.963
LT2	687.125	687.125	156.834	11.201	44.868	238.432
LT2	687.25	687.25	151.529	11.323	44.748	235.793
LT2	687.375	687.375	145.98	11.745	44.657	234.498
LT2	687.5	687.5	142.202	12.321	44.599	234.415
LT2	687.625	687.625	140.911	12.677	44.58	235.605
LT2	687.75	687.75	140.877	12.798	44.595	237.861
LT2	687.875	687.875	140.061	13.016	44.643	240.623
LT2	688	688	137.078	13.531	44.727	242.871
LT2	688.125	688.125	132.967	14.162	44.849	243.897
LT2	688.25	688.25	130.054	14.741	45.011	243.536
LT2	688.375	688.375	128.421	15.052	45.218	242.18
LT2	688.5	688.5	125.906	14.883	45.466	240.804
LT2	688.625	688.625	120.545	14.139	45.757	240.25
LT2	688.75	688.75	113.575	13.125	46.09	240.948
LT2	688.875	688.875	107.131	12.235	46.46	242.483
LT2	689	689	103.093	11.615	46.863	244.202
LT2	689.125	689.125	101.07	11.242	47.287	245.328
LT2	689.25	689.25	100.267	11.057	47.721	245.45
LT2	689.375	689.375	100.475	10.986	48.151	244.475
LT2	689.5	689.5	101.342	10.999	48.559	243.282
LT2	689.625	689.625	102.075	11.151	48.932	242.811
LT2	689.75	689.75	102.147	11.458	49.247	243.731
LT2	689.875	689.875	102.122	11.796	49.498	245.629
LT2	690	690	102.997	12.086	49.675	248.168
LT2	690.125	690.125	104.385	12.297	49.765	251.019
LT2	690.25	690.25	106.263	12.317	49.768	253.586
LT2	690.375	690.375	108.707	11.989	49.672	255.073
LT2	690.5	690.5	110.189	11.353	49.467	254.893
LT2	690.625	690.625	108.764	10.572	49.157	253.077
LT2	690.75	690.75	104.375	9.854	48.728	249.766
LT2	690.875	690.875	100.652	9.502	48.188	245.822
LT2	691	691	102.987	9.731	47.544	242.186
LT2	691.125	691.125	113.592	10.667	46.785	239.706
LT2	691.25	691.25	129.424	12.161	45.926	238.17
LT2	691.375	691.375	144.395	14.101	44.971	237.061
LT2	691.5	691.5	152.384	16.08	43.915	235.999
LT2	691.625	691.625	152.166	17.39	42.779	235.12
LT2	691.75	691.75	145.881	17.572	41.569	234.762
LT2	691.875	691.875	138.229	16.953	40.307	235.09
LT2	692	692	131.531	16.271	39.018	235.868
LT2	692.125	692.125	126.369	15.917	37.728	236.717
LT2	692.25	692.25	121.586	15.807	36.461	237.158
LT2	692.375	692.375	116.319	15.753	35.232	237.067
LT2	692.5	692.5	110.243	15.737	34.056	236.64
LT2	692.625	692.625	104.116	15.852	32.934	236.25
LT2	692.75	692.75	98.8	16.123	31.863	236.014
LT2	692.875	692.875	95.253	16.464	30.849	235.969
LT2	693	693	95.254	16.692	29.886	236.163
LT2	693.125	693.125	101.093	16.746	28.976	236.699
LT2	693.25	693.25	110.331	16.541	28.127	237.767
LT2	693.375	693.375	119.496	15.99	27.338	239.563
LT2	693.5	693.5	124.163	15.095	26.619	242.231
LT2	693.625	693.625	122.986	14.103	25.982	245.217
LT2	693.75	693.75	117.172	13.248	25.428	247.553
LT2	693.875	693.875	110.981	12.596	24.97	248.323
LT2	694	694	107.389	12.055	24.601	247.605
LT2	694.125	694.125	105.683	11.615	24.308	246.149
LT2	694.25	694.25	102.743	11.298	24.08	244.921
LT2	694.375	694.375	98.937	11.026	23.888	244.467
LT2	694.5	694.5	97.087	10.722	23.713	244.749
LT2	694.625	694.625	97.627	10.465	23.542	245.249
LT2	694.75	694.75	97.89	10.511	23.368	245.222
LT2	694.875	694.875	94.376	11.012	23.193	244.135
LT2	695	695	88.527	11.77	23.025	242.043
LT2	695.125	695.125	83.305	12.499	22.872	239.673
LT2	695.25	695.25	79.753	13.218	22.744	237.46
LT2	695.375	695.375	76.306	14.078	22.65	235.095
LT2	695.5	695.5	73.013	15.139	22.591	232.092
LT2	695.625	695.625	71.842	16.625	22.575	228.189
LT2	695.75	695.75	73.167	18.75	22.597	223.676
LT2	695.875	695.875	75.486	21.126	22.653	219.081
LT2	696	696	77.596	22.584	22.742	215.617
LT2	696.125	696.125	79.815	22.54	22.856	214.331
LT2	696.25	696.25	81.877	21.135	22.991	215.79
LT2	696.375	696.375	83.75	18.86	23.152	219.965
LT2	696.5	696.5	86.564	16.306	23.341	225.882
LT2	696.625	696.625	92.477	14.023	23.57	232.573
LT2	696.75	696.75	100.936	12.633	23.848	238.483
LT2	696.875	696.875	109.533	12.201	24.179	242.456
LT2	697	697	114.091	12.68	24.57	243.518
LT2	697.125	697.125	113.164	13.921	25.02	241.757
LT2	697.25	697.25	107.904	15.707	25.523	237.967
LT2	697.375	697.375	102.773	17.68	26.084	233.294
LT2	697.5	697.5	100.106	19.422	26.697	229.101
LT2	697.625	697.625	99.495	20.717	27.36	226.044
LT2	697.75	697.75	98.971	21.462	28.081	224.466
LT2	697.875	697.875	98.272	21.806	28.852	223.892
LT2	698	698	97.747	21.781	29.672	223.749
LT2	698.125	698.125	96.579	21.12	30.538	223.493
LT2	698.25	698.25	93.704	19.581	31.437	223.382
LT2	698.375	698.375	89.964	17.162	32.361	224.275
LT2	698.5	698.5	87.609	14.409	33.303	226.783
LT2	698.625	698.625	87.749	11.876	34.255	230.651
LT2	698.75	698.75	89.276	9.97	35.214	235.53
LT2	698.875	698.875	90.821	8.74	36.176	241.017
LT2	699	699	91.852	8.047	37.137	246.971
LT2	699.125	699.125	92.175	7.612	38.091	253.675
LT2	699.25	699.25	92.056	7.173	39.037	261.588
LT2	699.375	699.375	92.432	6.706	39.971	270.831
LT2	699.5	699.5	94.563	6.308	40.89	280.234
LT2	699.625	699.625	99.04	6.064	41.793	287.894
LT2	699.75	699.75	105.235	6.018	42.679	292.262
LT2	699.875	699.875	110.632	6.128	43.54	292.732
LT2	700	700	112.926	6.316	44.371	290.082
LT2	700.125	700.125	112.447	6.556	45.158	285.292
LT2	700.25	700.25	112.792	6.842	45.89	280.18
LT2	700.375	700.375	116.656	7.115	46.564	276.096
LT2	700.5	700.5	123.308	7.276	47.17	274.052
LT2	700.625	700.625	129.593	7.333	47.716	273.856
LT2	700.75	700.75	131.983	7.368	48.205	274.907
LT2	700.875	700.875	129.074	7.432	48.636	276.204
LT2	701	701	122.253	7.44	49.017	276.655
LT2	701.125	701.125	114.543	7.267	49.35	275.543
LT2	701.25	701.25	108.007	6.924	49.635	272.922
LT2	701.375	701.375	102.43	6.594	49.88	270.238
LT2	701.5	701.5	97.979	6.436	50.086	269.485
LT2	701.625	701.625	95.842	6.461	50.254	272.189
LT2	701.75	701.75	96.079	6.528	50.381	277.97
LT2	701.875	701.875	95.824	6.486	50.452	285.365
LT2	702	702	92.976	6.333	50.458	291.44
LT2	702.125	702.125	87.815	6.227	50.39	293.89
LT2	702.25	702.25	83.358	6.351	50.23	290.942
